fecha/hora,Id. de liquidación,tipo ,Id. del pedido,sku,descripción,cantidad,marketplace,cumplimiento,ciudad del pedido,estado del pedido,código postal del pedido,modelo de recaudación de impuestos,ventas de productos,impuesto de ventas de productos,créditos de envío,impuesto de abono de envío,créditos por envoltorio de regalo,impuesto de créditos de envoltura,Tarifa reglamentaria,Impuesto sobre tarifa reglamentaria,descuentos promocionales,impuesto de reembolsos promocionales,impuesto de retenciones en la plataforma,tarifas de venta,tarifas fba,tarifas de otra transacción,otro,total
2023-03-28 09:15:00,17631875511,Servicios de envío,702-6933780-7587438,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145.23,-145.23
2023-03-28 09:21:06,17631875511,Pedido,702-6933780-7587438,PT0022-MX,"FUEGO AZTECA | 6-Pack Nutty & Picante Mini - Salsa Gourmet Premium: mezcla fina de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Mor",1,amazon.com.mx,Vendedor,HERMOSILLO,SONORA,83247,MarketplaceFacilitator,299,0,41.28,0,0,0,0,0,0,0,0,-51.04,0,0,0,289.24
2023-03-30 23:01:05,17631875511,Pedido,701-0584120-8638634,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45190,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
2023-03-30 23:23:18,17631875511,Pedido,701-5155753-4679434,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,ZACATECAS,ZACATECAS,98085,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
2023-03-31 02:37:44,17631875511,Pedido,701-1782204-2501031,PT0028-4-MX,FUEGO AZTECA | 4-Pack Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales -,1,amazon.com.mx,Amazon,CONKAL,YUCATAN,97345,MarketplaceFacilitator,599,0,0,0,0,0,0,0,0,0,0,-89.85,-73.89,0,0,435.26
2023-03-31 22:25:04,17631875511,Pedido,701-6435835-6616204,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD APODACA,NUEVO LEON,66626,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-04-3 08:21:51,17631875511,Pedido,701-7263511-0697804,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 6 piezas tama�,1,amazon.com.mx,Vendedor,PACHUCA DE SOTO,HIDALGO,42111,MarketplaceFacilitator,329,0,43.5,0,0,0,0,0,0,0,0,-55.88,0,0,0,316.62
2023-04-3 08:35:10,17631875511,Servicios de envío,702-8007269-5137820,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91.12,-91.12
2023-04-3 08:35:33,17631875511,Pedido,702-8007269-5137820,PT0028-MX,"FUEGO AZTECA | 3-Pack Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - I",1,amazon.com.mx,Vendedor,TEXCOCO DE MORA,MEXICO,56120,MarketplaceFacilitator,459,0,75,0,0,0,0,0,0,0,0,-80.1,0,0,0,453.9
2023-04-3 15:09:03,17631875511,Servicios de envío,701-1392329-2824252,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.13,-71.13
2023-04-3 15:09:16,17631875511,Pedido,701-1392329-2824252,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 6 piezas tama�,1,amazon.com.mx,Vendedor,GUADALAJARA,JALISCO,44970,MarketplaceFacilitator,329,0,43.5,0,0,0,0,0,0,0,0,-55.88,0,0,0,316.62
2023-04-3 16:21:57,17631875511,Pedido,702-9722327-3390609,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,GUADALAJARA,JALISCO,44720,MarketplaceFacilitator,424,0,0,0,0,0,0,0,0,0,0,-63.6,-73.89,0,0,286.51
2023-04-4 16:51:11,17720519211,Tarifa de inventario FBA,INT00002,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.14,-61.14
2023-04-5 11:23:37,17720519211,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2212.39,-2212.39
2023-04-5 12:42:55,17720519211,Pedido,701-2417173-5361001,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,4500,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-04-5 21:32:01,17720519211,Pedido,701-2666827-2411432,PT0028-2-MX,FUEGO AZTECA | 2-Pack Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales -,1,amazon.com.mx,Amazon,TUXTLA GUTIERREZ,CHIAPAS,29100,MarketplaceFacilitator,288,0,0,0,0,0,0,0,0,0,0,-23.04,-68.86,0,0,196.1
2023-04-6 08:10:36,17720519211,Servicios de envío,702-1545023-8389852,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-228.22,-228.22
2023-04-6 08:10:39,17720519211,Pedido,702-1545023-8389852,UZ-RY7S-XJE3,"FUEGO AZTECA® | Elíxir Ámbar Aceite Picante - Infusión natural en Aceite de Oliva de chiles Chipotle, Morita, Rojo de Árbol y Ajo - sólo Ingredi",1,amazon.com.mx,Vendedor,MACUSPANA,TABASCO,86709,MarketplaceFacilitator,499,0,65,0,0,0,0,0,0,0,0,-84.6,0,0,0,479.4
2023-04-6 13:25:38,17720519211,Pedido,702-0163087-5019475,UZ-RY7S-XJE3,"FUEGO AZTECA® | Elíxir Ámbar Aceite Picante - Infusión natural en Aceite de Oliva de chiles Chipotle, Morita, Rojo de Árbol y Ajo - sólo Ingredi",1,amazon.com.mx,Vendedor,COLIMA,COLIMA,28000,MarketplaceFacilitator,499,0,65,0,0,0,0,0,0,0,0,-84.6,0,0,0,479.4
2023-04-6 13:25:47,17720519211,Servicios de envío,702-0163087-5019475,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.99,-65.99
2023-04-7 20:26:52,17720519211,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.75,-67.75
2023-04-9 21:38:21,17720519211,Pedido,702-9003398-2101019,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,2720,MarketplaceFacilitator,299,0,79,0,0,0,0,0,-29.9,0,0,-21.53,-147.86,0,0,178.71
2023-04-10 21:40:15,17720519211,Pedido,702-1991752-0427434,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1900,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
2023-04-11 13:56:07,17720519211,Tarifa de servicio,,,Suscripción,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.34,-241.34
2023-04-12 13:27:13,17720519211,Pedido,701-8553521-7500255,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,PUERTO VALLARTA,JALISCO,48350,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
2023-04-12 16:36:39,17720519211,Pedido,701-9870736-9659408,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",2,amazon.com.mx,Amazon,PUERTO VALLARTA,JALISCO,48330,MarketplaceFacilitator,398,0,0,0,0,0,0,0,0,0,0,-31.83,-123.86,0,0,242.31
2023-04-13 11:19:08,17720519211,Pedido,701-0489056-2441020,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,15020,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-04-13 22:44:54,17720519211,Pedido,702-2008143-2911422,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,SAN LUIS POTOSI,SAN LUIS POTOSI,78250,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-04-14 10:28:56,17720519211,Pedido,701-5603762-2510609,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",4,amazon.com.mx,Amazon,MONTERREY,NUEVO LEON,64619,MarketplaceFacilitator,1196,0,0,0,0,0,0,0,0,0,0,-95.68,-275.44,0,0,824.88
2023-04-17 13:04:57,17720519211,Pedido,702-7752166-4807455,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,Conkal,Yucatán,97345,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-04-18 01:31:48,17720519211,Pedido,702-4217866-1373036,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,MERIDA,YUCATAN,97302,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-04-19 11:23:40,17802400361,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3600.13,-3600.13
2023-04-21 01:26:38,17802400361,Pedido,701-8798655-7625841,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,15500,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
2023-04-21 19:30:47,17802400361,Pedido,702-6116948-5869829,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3400,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
2023-04-21 22:32:34,17802400361,Pedido,702-1863726-2101812,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,MONTERREY,NUEVO LEON,64990,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-04-22 21:37:46,17802400361,Pedido,701-7258738-2014618,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,Ciudad de Mexico,Distrito Federal,4250,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-04-24 12:56:56,17802400361,Pedido,702-2804374-3616226,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,JIUTEPEC,MORELOS,62570,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
2023-04-25 11:31:25,17802400361,Tarifa de inventario FBA,,,Cargos por transporte de envíos a Amazon ,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-166.62,-166.62
2023-04-25 13:00:29,17802400361,Pedido,702-7885650-8153869,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,11040,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-04-30 21:46:30,17802400361,Pedido,702-5944779-2284249,PT0003-4-MX,"FUEGO AZTECA® | 4-Pack Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol",1,amazon.com.mx,Amazon,NAUCALPAN DE JUAREZ,MEXICO,53240,MarketplaceFacilitator,669,0,0,0,0,0,0,0,0,0,0,-100.35,-73.89,0,0,494.76
2023-05-2 02:07:16,17802400361,Pedido,702-9799453-3206650,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,11000,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-05-2 02:07:16,17802400361,Pedido,702-9799453-3206650,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,11000,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
2023-05-3 11:25:11,17888417071,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3408.91,-3408.91
2023-05-6 00:59:36,17888417071,Pedido,701-3094297-0746623,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45036,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-05-6 01:27:14,17888417071,Pedido,702-0978636-4891455,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1080,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-05-7 16:51:42,17888417071,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.48,-51.48
2023-05-9 16:25:21,17888417071,Pedido,701-2624699-7734640,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,Tejupilco,Mexico,51412,MarketplaceFacilitator,170,0,0,0,0,0,0,0,0,0,0,-13.6,-61.93,0,0,94.47
2023-05-11 10:06:15,17888417071,Tarifa de servicio,,,Suscripción,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.44,-345.44
2023-05-11 10:34:53,17888417071,Pedido,701-6337855-0844229,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,TIJUANA,BAJA CALIFORNIA,22666,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-05-14 15:14:45,17888417071,Tarifa de inventario FBA,,,Tarifa por etiquetado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-14 15:14:54,17888417071,Tarifa de inventario FBA,,,Tarifa por papel burbuja,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-14 16:26:08,17888417071,Pedido,702-9482700-5843459,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,TLAJOMULCO DE ZUNIGA,JALISCO,45645,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-05-15 21:34:50,17888417071,Pedido,702-9383370-0993063,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD ADOLFO LÓPEZ MATEOS,MÉXICO,52938,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
2023-05-16 22:37:33,17970404751,Pedido,702-5285209-9801830,PT0003-4-MX,"FUEGO AZTECA® | 4-Pack Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol",1,amazon.com.mx,Amazon,MONTERREY,NUEVO LEON,64020,MarketplaceFacilitator,669,0,0,0,0,0,0,0,0,0,0,-100.35,-73.89,0,0,494.76
2023-05-17 21:29:17,17970404751,Pedido,701-3581908-5601037,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",2,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3103,MarketplaceFacilitator,598,0,0,0,0,0,0,0,-358.8,0,0,-19.14,-137.72,0,0,82.34
2023-05-18 16:42:00,17970404751,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1479.99,-1479.99
2023-05-18 17:14:43,17970404751,Pedido,701-8984329-7569048,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,Torreon,Coahuila,27276,MarketplaceFacilitator,199,0,0,0,0,0,0,0,-99.5,0,0,-8,-61.93,0,0,29.57
2023-05-20 15:57:55,17970404751,Reembolso,701-8984329-7569048,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,Torreon,Coahuila,27276,,-199,0,0,0,0,0,0,0,99.5,0,0,6.4,0,0,0,-93.1
2023-05-21 04:37:25,17970404751,Pedido,701-8984329-7569048,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,Torreon,Coahuila,27276,MarketplaceFacilitator,199,0,0,0,0,0,0,0,-99.5,0,0,-8,-61.93,0,0,29.57
2023-05-26 01:26:56,17970404751,Pedido,702-3335418-6579435,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,GUAYMAS,SONORA,85506,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-05-29 21:35:22,17970404751,Pedido,701-2524021-4353018,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3330,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-05-30 00:53:33,17970404751,Pedido,701-8915039-5211444,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,VALLADOLID,YUCATAN,97783,MarketplaceFacilitator,399,0,0,0,0,0,0,0,0,0,0,-59.84,-73.89,0,0,265.27
2023-05-30 02:05:42,17970404751,Pedido,702-8105162-8971429,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1219,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-05-30 10:26:56,17970404751,Pedido,701-6360660-6797858,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,TIJUANA,BAJA CALIFORNIA,22666,MarketplaceFacilitator,169,0,0,0,0,0,0,0,0,0,0,-13.53,-61.93,0,0,93.54
2023-05-31 11:42:16,18055134061,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1315.24,-1315.24
2023-06-1 20:26:44,18055134061,Pedido,702-9422797-7351426,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,ECATEPEC DE MORELOS,MEXICO,55264,MarketplaceFacilitator,169,0,0,0,0,0,0,0,0,0,0,-13.53,-61.93,0,0,93.54
2023-06-3 10:28:13,18055134061,Pedido,701-4012942-4269041,PT0028-2-MX,FUEGO AZTECA | 2-Pack Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales -,1,amazon.com.mx,Amazon,MERIDA,YUCATAN,97117,MarketplaceFacilitator,339,0,0,0,0,0,0,0,0,0,0,-50.85,-68.86,0,0,219.29
2023-06-5 16:30:15,18055134061,Pedido,701-2153059-2269067,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,TORREÓN,COAHUILA DE ZARAGOZA,27105,MarketplaceFacilitator,161,0,0,0,0,0,0,0,-16.1,0,0,-11.59,-61.93,0,0,71.38
2023-06-6 16:31:36,18055134061,Pedido,701-2046304-9302602,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45070,MarketplaceFacilitator,169,0,0,0,0,0,0,0,0,0,0,-13.53,-61.93,0,0,93.54
2023-06-6 17:21:57,18055134061,Pedido,701-6641841-9809026,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,JAMAY,JALISCO,47900,MarketplaceFacilitator,399,0,0,0,0,0,0,0,0,0,0,-59.84,-73.89,0,0,265.27
2023-06-7 14:12:48,18055134061,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.91,-47.91
2023-06-8 10:50:40,18055134061,Pedido,702-0748396-9138653,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3000,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-06-9 01:00:32,18055134061,Pedido,702-3718057-0417812,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD DEL CARMEN,CAMPECHE,24154,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
